raw_text,teencode_ratio
Khi bạn định làm một điều gì đó mà có rất nhiều thứ khách quan chen ngang vào thì bạn không nên làm điều đó nữa,0.0
Thay vì nói xin lỗi vì đã làm phiền thì thay bằng cảm ơn vì đã lắng nghe.,0.0
"Chỉ nói điều tích cực, nếu không thì im lặng.",0.0
Nên cảm ơn người đã giúp đỡ mình bằng cách mời họ đi ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hội,0.0
vì những người đã bỏ công sức thời gian tiền bạc ra giúp đỡ b ở xã hội này không hề nhiều,0.045454545454545456
Đến đúng giờ là trễ.,0.0
Còn mấy cái này ai EQ cao biết hết,0.0
"Mình hiểu, ranh giới cảnh báo đó đôi khi mỏng manh lắm!",0.0
"Đôi khi không tin, quá vội… giá sẽ trả khá đắt!",0.0
Khi chuẩn bị bắt đầu việc lớn/ giao dịch giá trị cao/ quyết định quan trọng nếu có dấu hiệu bất ổn/ ko may ….chắc chắn 100% có chuyện,0.034482758620689655
hãy tạm ngưng & rà soát lại mọi thứ.,0.0
Followers của Khoa LC Car chắc chắn đẹp trai,0.0
Hãy kể về những quy tắc “ngầm” trong xã hội mà các bạn cần phải biết và chú ý.,0.0
Đừng chạm vào vai người khác khi chuẩn bị bước vào sự kiện quan trọng như kỳ thi hay phỏng vấn xin việc,0.0
"Quan điểm cá nhân, bạn nào còn “non” mới ra trường thì nên hạn chế tiếp xúc người Bắc.",0.0
KHÔNG ĐƯỢC DẮT BẠN THÂN GẶP NGƯỜI YÊU :))) 1.,0.0
KHÔNG ĐƯỢC 2.,0.0
KHÔNG ĐƯỢCCC 3.,0.0
Ko ai có nghĩa vụ phải đối xử tốt với mình.,0.09090909090909091
Xh bây giờ ngta ko hại mình đã là may lắm rồi.,0.16666666666666666
Thô nhưng thật.,0.0
Thế nên mình rất coi trọng những ng đối xử với mình bình thường.,0.07142857142857142
Qui tắc ngầm thật sự là những qui tắc làm việc với cq các bé ơi.,0.0
"Và mấy cái đó thì phải trả bằng năm tháng, tiền bạc và thời gian, sức khoẻ mới may ra được người giỏi truyền thụ.",0.0
"Trừ khi người khác nói cho , còn đã mượn tiền thì phải trả đúng hạn, đúng số tiền.",0.0
"Ngoài lề tý, nma con vợ cx thích anh Seon nhím à :)))",0.16666666666666666
Con phanh cứ ltinh,0.0
Bất giác tìm sau h hc 💔,0.3333333333333333
ai mà nở nổi giận với ng mình yêu bao giờ,0.09090909090909091
"Lúc mà người ta làm sai nhưng t không thể nổi giận được, thật sự không thể nổi giận chứ không phải đè nén gì hết nhé",0.037037037037037035
hình như chúng ta chung hoàn cảnh😭,0.0
ê 3 tháng bạn ấy đã phải trãi qua những gì nhờ😭,0.0
44 k thành + chẩn đoán trầm cảm nặng nên h nhập viện điều trị r b. Có điều kbt bao lâu thôi,0.22727272727272727
vừa đọc cmt của c nào nói ôm ng ấy thật lâu vì linh cảm sẽ kbg gặp dc lại nữa thì trường hợp của t cũng tựa vậy,0.13793103448275862
tuy k quá mãnh liệt nhma t vẫn cgiac dc thay vì ôm thì t hôn cũng là lần đầu tiên và duy nhất t chủ động hôn ngta luôn,0.26666666666666666
chính là khoảnh khắc nhận ra đã mất họ,0.0
thích đến cái mức ngồi tâm sự với con chat gpt... khóc lóc kể lể các thứ ngại vl=)))),0.0
bữa nào k thấy ảnh là bữa nó lòng chứ thấp thỏm😭,0.08333333333333333
Topic: Hãy kể khoảng khắc rằng bạn nhận ra mình đã thích người ta nhiều hơn mình nghĩ,0.0
đó là khi mình chịu mệt mỏi từ trường đến nhà và đến tối thì chỉ mong được chơi game cùng nhóm bạn và có cả bạn ấy.,0.0
Lúc đó mình nhận ra à mình thích bạn ấy thật rồi,0.0
bởi vì mỗi lần chơi game anh ấy để take care mình và trêu mình để làm mình vui.,0.0
Và đó là anh nic siêu đặc biệt của mình,0.0
Bố mình ko có gì cần riêng tư nên đt của ông bọn mình vẫn giữ vẫn nhận đt của những người quen rất lâu mới liên lạc,0.10714285714285714
có khi còn dùng nhầm số của ông gọi cho người nhà nhưng ko ai giật mình cả :))) có khi đấy cũng là 1 cách để cảm thấy ông vẫn ở quanh đây,0.030303030303030304
"Tớ thắc mắc sao cậu lại hỏi câu này, lý do vì sao vậy🥹",0.0
"Đt toàn hình ảnh của BCN thôi, tin nhắn với chị gái toàn hỏi xem chị đi show này ko.",0.1
Mail thì toàn thấy điền form thành công vs đặt vé thành công.,0.07692307692307693
Chắc ng nhà mà biết thì t đi đến cầu Nại Hà vẫn bị lôi cổ về mất.,0.1111111111111111
Cậu ơi tớ có thể đăng lại câu này của cậu ở mxh khác được k ạ,0.11764705882352941
Mình thắc mắc cái này.,0.0
Khi một người qua đời (đặc biệt là người trẻ) thì điện thoại của họ đc xử lý như thế nào?,0.047619047619047616
Vì đối với mình điện thoại giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thích những tâm tư,0.0
những bí mật không muốn tiết lộ cho bất kỳ ai kể cả là người thân.,0.0
:)) iphone phá khoá có tự out tài khoản icloud hay hình ảnh có tự xoá gì không nhỉ,0.0
phá xog là thành máy trắng vs thành bản lock r,0.2727272727272727
có chế độ nếu không xử dụng một thời gian dài thì tự khoá k b nhỉ:),0.11764705882352941
Mình cảm ơn nhìu ạ,0.0
"như bạn mình thì mình thấy gđ có can thiệp vào mxh của bạn, đổi avt của bạn.",0.1111111111111111
Cá nhân mình về chuyện này thì không có quyền lên tiếng vì mình là người ngoài nma thật sự mình thâyd thiếu tôn trọng sự riêng tư của bạn mình.,0.03225806451612903
Tại sao lại k để mọi thứ bình thường như trước giờ bạn ấy làm mà lại đi đổi hay cố gắng biết trong đt bạn ấy có gì?,0.06896551724137931
Fb có chế độ khi mình hẻo thì mình có thể trao quyền hành gì đó cho ng thân.,0.05263157894736842
Tớ cx có trao cái quyền đó cho 1 fb bạn thân của t :v,0.2
Đc nha bạn.,0.3333333333333333
"Tài khoản ngân hàng của mình đã để cho một, hai ng mình tin tưởng biết rồi.",0.058823529411764705
"Mình cũng để dành đc một khoản kha khá nên nhỡ có điều gì xảy ra, thì mong bố mẹ lấy ra đc chỗ đó.",0.08
Làm ơn khi t k còn thì đừng ai mở khoá điện thoại t đừng ai vào album ảnh hay tin nhắn của t để đọc t rất ghét luôn,0.16666666666666666
ai làm thế chắc t k ra đi thanh thản dc luôn,0.25
Giống nhau quá ba mình mất cũng 1 tháng hơn,0.0
điện thoại của ông ấy mình đang giữ và chỉ gắn acc ytb vào để nghe nhạc khi chơi game thoi,0.0
còn lại mình vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng vô nhóm gia đình seen tin nhắn :))),0.0
Đi chùa bị cào cáo đái lên mũ💔,0.0
mắc ói quá tr ơi,0.2
"Nạng tội hay mô mỡ nó đó bạn, mình tra gg nên mình cment :))",0.0
ăn nhầm cứt vì n ẻ vào tô cơm ?,0.1111111111111111
TOPIC: kể về lần gần đây bạn thấy tởm nhất Mình trc mình bị thạch sùng ỉa lên tay🥲,0.05263157894736842
Hồi bé lúc còn chưa bt mặc sịp bị gián bò vào quần cắn bi,0.06666666666666667
"đạp trúng con gián = chân trần, đ biết là trứng hay cức nó phọt ra nữa nhưng trắng trắng và nhớt lắm.",0.0
"Cánh với râu gián nó dính chặt vào chân phải chùi mạnh mới rớt ra, có lúc nhúc giòi bò lên phía trên đùi nữa :)",0.0
Mong con cào cào sớm siêu độ😇,0.0
T còn từng liếm cứt thằng lằn :))) xong phải nốc nửa chai listerine để súc miệng,0.0625
Đọc comment post này,0.0
Tự nhiên nhớ ông nội quá.,0.0
Hqua giỗ ông mà k về được.,0.2857142857142857
"Giờ ngồi nghĩ lại thấy hối hận vì lúc ông mất mình vẫn còn bồng bột, đôi lúc làm ông buồn mà mình k biết.",0.04
Giờ biết suy nghĩ hơn thì ông đã đi được chục năm rồi,0.0
340K views • 13K likes | Reel by Học Bá Mẫu Giáo,0.0
Ông yêu bà lắm bà mình kể hơn 50 năm sống vs nhau ông chỉ tát bà đúng 1 lần vì bà cãi láo với ông,0.038461538461538464
còn lại là chịu thua vợ.,0.0
Mãi đến lúc ông chưa bị bệnh mình vẫn thấy ông chuẩn bị nước tắm cho bà.,0.0
Các con mà to tiếng với bà là ông mắng ngay.,0.0
Thật sự ngưỡng mộ tình yêu của ông bà ta ngày xưa,0.0
chuyện tình oba nội mình cũng cute lắm.,0.0
"ông gặp bà lần đầu ở trạm bơm nước, ông thích bà lắm; nma các cụ ko thích bà vì bà làm ở trạm bơm (ko hiểu vì sao).",0.10344827586206896
"Mn bắt ông đi xem mắt ngk, ông ko chịu; cứ đi ngang đường là tự chọc lốp xe, xong kêu đau ốm:)).",0.13043478260869565
"Riết r mn chịu thua ông, để ông yêu xong cưới bà.",0.16666666666666666
Bài này lên fb ln r này,0.14285714285714285
hồi xưa ông nội t đánh guitar hay có tiếng,0.1
cưới bà nội t hát hay vãi giờ lâu lâu 2 người vẫn đàn hát cho nhau nghe ngoài sân :))),0.05
"ê chúng mày kể mấy cái chuyện mà làm cho chúng m rung động vãi ấy , kiểu trong một khắc nào ấy khiến mày nhớ mãi luôn ấy",0.03571428571428571
Có 1 người trên mạng đã đàn cho t nghe bài Until you lúc 3h sáng lúc mà t đang trầm cảm muốn buông xuôi tất cả mọi thứ.,0.06896551724137931
Biết ơn lắm lắm.,0.0
Có thể là đã cứu 1 mạng người luôn ấy.,0.0
T vs bồ t hồi ms quen rất là ngại:)))) chỉ hun má nhau thoi.,0.26666666666666666
Xong hôm đó sn t ảnh tặng quà cho t xg r đứng nghịch má t. T cx nghĩ ảnh nghịch nghịch tí th,0.3333333333333333
ai ngờ Tnh cúi xuống hun t ln:))))))) thề lúc đấy đã vcl ra t ngại đỏ hết cả mặt,0.15
thế là sau lần đó lúc nào ảnh cx đòi hun=)))))),0.09090909090909091
đéo bt bao giờ xoá😞,0.2
Thú thật là tao thấy việc xóa ảnh trong thư viện cực kỳ khó khăn.,0.0
"Bất kể là chụp cái gì, cho dù là quả dưa hấu đi nữa, Tao cứ luôn có cảm giác là sẽ có lúc tao cần dùng đến nó...",0.0
T mua hẳn 1 con đt mới 512gb để phục vụ quay chụp idol.,0.14285714285714285
Đi concert 2n dùng hết 400gb :) Sau mua tiếp 1TB trên onedrive,0.0
hết tiếp :) đang suy nghĩ nên nâng cấp thành 2TB k. Cần 1 phương pháp lưa trữ suộc đu idol dung lượng cao và k mất suộc,0.07407407407407407
4 năm r k nỡ xoá vì phở mẹ nấu ngon quá,0.16666666666666666
m ơi m xoá ngay cho t nhé quá tr quá đất r,0.38461538461538464
tư liệu hết đấy,0.0
=))) k thèm sửa 1 chữ hay dấu phẩy dấu chấm cơ mà,0.08333333333333333
mình từng đọc ở đâu đó đại loại là: “nếu một người trong câu chuyện của họ không nhắc đến ba hoặc mẹ thì đừng hỏi gì thêm về người còn lại” share cho cả lò nhà mình để có những cuộc nói chuyện nhẹ nhàng hơn nhenn❤️,0.0
Topic : hãy kể 1 việc mà bay cảm thấy tội lỗi vcl T trước :,0.07142857142857142
"Ôm bạn 1 cái nè 🫂 Những gì liên quan tới gia đình, mk ko nên hỏi cho tới khi ngta chủ động muốn kể.",0.125
"Ai mà chả ko có nỗi khổ riêng, mọi thứ cứ vui vẻ thôi, cho đời nó tươi nhỉ.",0.05263157894736842
Đừng buồn nữa nhé ạ 🤗,0.0
